company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
푸르메재단넥슨어린이재활병원,1,서울특별시 마포구 상암동,1,851219,일반의원,150,35444000,2,2
서울여객주식회사,1,경기도 고양시 덕양구 벽제동,1,602103,시내버스 운송업,150,33456200,8,2
주식회사채널에이뉴스비전,1,서울특별시 종로구 서린동,1,921304,방송 프로그램 제작업,150,39126420,5,0
라인스튜디오주식회사,1,경기도 성남시 분당구 서현동,1,722000,응용 소프트웨어 개발 및 공급업,150,57556080,3,1
선조산업(주),1,경상남도 거제시 아주동,1,351103,선박 구성 부분품 제조업,150,40503540,0,2
영주적십자병원,1,경상북도 영주시 가흥동,1,851101,요양병원,150,37933900,0,0
주식회사 써포텍,1,충청북도 청주시 흥덕구 송정동,1,242902,마그네틱 및 광학 매체 제조업,150,53169740,1,6
비케이전자주식회사,1,경기도 안양시 만안구 석수동,1,321000,기타 반도체 소자 제조업,150,31974320,3,4
주식회사프레시솔루션(FreshSolutionsInc.),1,서울특별시 송파구 장지동,1,602302,일반 화물 자동차 운송업,150,33702360,12,1
(주)백광도시개발-(일용)신내 SK V1 center 철근콘크리트공사,1,서울특별시 중랑구 신내동,1,452102,유리 및 창호 공사업,150,45939920,60,3
한신기업주식회사,1,경상남도 거제시 아주동,1,749603,그 외 기타 분류 안된 사업 지원 서비스업,150,28836000,7,12
중현테크주식회사-(일용)-고양 북삼송 연립및 단독주택 주택개발리츠 철근콘크리트공사(2공구),1,경기도 고양시 덕양구 오금동,1,452102,유리 및 창호 공사업,150,52300740,68,1
이화전기공업(주),1,서울특별시 강남구 논현동,1,311002,전동기 및 발전기 제조업,149,48448120,4,4
한국양봉농업협동조합,1,서울특별시 중구 신당동,1,659202,신용조합,149,58487200,1,2
(주) 녹십자 홀딩스,1,경기도 용인시 기흥구 보정동,1,242301,완제 의약품 제조업,149,54389100,7,1
강동농업협동조합,1,서울특별시 강동구 암사동,1,659202,신용조합,149,62877020,0,0
(주)에이션패션,1,서울특별시 강동구 둔촌동,1,181201,가죽의복 제조업,149,51421760,2,5
전자신문사(주),1,서울특별시 영등포구 영등포동2가,1,221200,잡지 및 정기 간행물 발행업,149,56813220,0,1
(사)서울시관광협회,1,서울특별시 종로구 연지동,1,749901,문서 작성업,149,29543200,2,1
(주)이오티앤디,1,서울특별시 강동구 길동,1,453000,건설장비 운영업,149,26929960,9,8
동양산업(주)지점,1,경상남도 창원시  성산구 성산동,1,343000,그 외 자동차용 신품 부품 제조업,149,49165800,3,0
(주)엘지유플러스(영업),1,서울특별시 용산구 한강로3가,1,642001,무선 및 위성 통신업,149,23671740,32,25
하이에어공조(주),1,경상남도 김해시 진례면,1, ,,149,42836660,2,2
주식회사에이티엔,1,경기도 이천시 마장면,1,630201,일반 창고업,149,32976840,1,1
(재단)원진녹색병원,1,경기도 구리시 인창동,1,851101,요양병원,149,37293560,4,0
(주)셀트리온헬스케어,1,인천광역시 연수구 송도동,1,741400,경영 컨설팅업,149,60021840,10,2
국립농산물품질관리원경기지원,1,경기도 안양시 만안구 안양동,1,999999,BIZ_NO미존재사업장,149,24117840,29,0
광주.전남적십자혈액원,1,광주광역시 남구 송하동,1,999999,BIZ_NO미존재사업장,149,53242020,4,4
（주）에이치피케이,1,경기도 평택시 진위면,1,321000,기타 반도체 소자 제조업,149,46038260,1,10
의료법인청언의료재단순천제일병원,1,전라남도 순천시 조례동,1,851101,요양병원,149,34954460,7,4
(주)포시에스,1,서울특별시 강남구 논현동,1,722000,응용 소프트웨어 개발 및 공급업,149,44852460,2,0
사회복지법인 드림 활동보조,1,경상남도 창원시  진해구 이동,1,999999,BIZ_NO미존재사업장,149,17240000,7,9
(사)지체장애인협회노원구지회(활동보조서비스),1,서울특별시 노원구 월계동,1,999999,BIZ_NO미존재사업장,149,16205420,4,5
용인농업협동조합,1,경기도 용인시 처인구 김량장동,1,659900,기타 금융 투자업,149,59769740,0,1
강남대학교,1,경기도 용인시 기흥구 구갈동,1, ,,149,24223760,40,3
원주축산업협동조합,1,강원도 원주시 학성동,1,659201,국내은행,149,47352820,3,2
(주)경동에버런,1,충청북도 충주시 앙성면,1,281201,산업용 난방보일러 및 방열기 제조업,149,47334300,9,3
에스엠이(주),1,충청북도 청주시 흥덕구 옥산면,1,312000,배전반 및 전기 자동제어반 제조업,149,44158880,22,13
학교법인 을지학원 대전을지대학교병원,1,대전광역시 서구 둔산동,1,851101,요양병원,149,25505100,14,7
순천원예농업협동조합,1,전라남도 순천시 남정동,1,659201,국내은행,149,47646400,0,0
서강기업(주),1,전라남도 광양시 태인동,1,900100,지정 외 폐기물 수집  운반업,149,58395040,0,3
리모트솔루션(주),1,경상북도 김천시 남면,1,322002,유선 통신장비 제조업,149,48835160,3,0
삼우금속공업주식회사,1,경상남도 창원시  성산구 남산동,1,289202,도장 및 기타 피막 처리업,149,53142160,4,0
대우여객자동차주식회사,1,울산광역시 북구 창평동,1,602103,시내버스 운송업,149,51003640,0,2
서귀포농업협동조합,1,제주특별자치도 서귀포시 서귀동,1,512211,과실류 도매업,149,54110820,1,1
고성군청,1,경상남도 고성군 고성읍,1,701201,비주거용 건물 임대업(점포  자기땅),149,40469620,0,1
(주)카펙발레오,1,대구광역시 달서구 호산동,1,343000,그 외 자동차용 신품 부품 제조업,149,61127600,2,0
동서울대학교,1,경기도 성남시 수정구 복정동,1,930919,애완 동물 장묘 및 보호 서비스업,149,20346920,30,2
태기산업(주),1,경상남도 거제시 장평동,1,351103,선박 구성 부분품 제조업,149,44955420,9,3
인천광역시중구시설관리공단,1,인천광역시 중구 신흥동3가,1, ,,149,44759780,1,2
（주）포스플레이트,1,전라남도 광양시 금호동,1,289303,톱 및 호환성 공구 제조업,149,46328820,5,1
(사)인천광역시시각장애인복지연합회 서구지부,1,인천광역시 서구 심곡동,1,999999,BIZ_NO미존재사업장,149,15457140,6,3
(주)시티건설,1,경기도 화성시 향남읍,1,999999,BIZ_NO미존재사업장,149,53728040,4,7
애경유화（주）울산공장,1,울산광역시 남구 상개동,1,999999,BIZ_NO미존재사업장,149,59427220,4,0
유한회사에코코리아,1,경기도 성남시 분당구 삼평동,1,513141,신발 도매업,149,36510240,6,7
주식회사베스트토요타,1,서울특별시 용산구 한강로2가,1,999999,BIZ_NO미존재사업장,149,45425280,10,4
의료법인힐링의료재단,1,충청북도 옥천군 옥천읍,1,851101,요양병원,149,36670960,0,2
(주)메디라인액티브코리아,1,경기도 안산시 단원구 초지동,1,331102,그 외 기타 의료용 기기 제조업,149,28663960,18,9
위워크코리아 유한회사,1,서울특별시 중구 저동1가,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,149,52621800,0,7
주식회사엠플레이그라운드(MPLAYGROUND),1,서울특별시 마포구 서교동,1,523221,속옷 및 잠옷 소매업,149,30593820,0,9
바스프컬러스앤이펙츠코리아(주),1,울산광역시 남구 여천동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,149,62221740,0,2
주식회사 이엠테크,1,충청남도 천안시 서북구 두정동,1,321000,기타 반도체 소자 제조업,149,24304020,6,20
삼호개발(주)-(일용)행정중심복합도시금빛노을교건설공사토공구조물공사/1구간토공 구조물 터널공,1,세종특별자치시   연동면,1,452101,미장  타일 및 방수 공사업,149,48954140,17,5
의료법인영제의료재단엔케이(NK)세종병원,1,세종특별자치시   나성동,1,851101,요양병원,149,38216740,11,5
덕광중공업주식회사-(상용)석탄이송설비 철구조물 설치 공사,1,경상남도 고성군 하이면,1,351103,선박 구성 부분품 제조업,149,48942340,28,44
(주）엠지건설/(일용)양산사송지구공동주택(C-1BL)건설사업 철근콘크리트공사,1,경상남도 양산시 동면,1,452102,유리 및 창호 공사업,149,41641960,32,0
(주)이랜시스,1,인천광역시 미추홀구 도화동,1,321001,그 외 기타 전자 부품 제조업,149,33098340,0,2
충청남도서천교육지원청(교육공무직),1,충청남도 서천군 서천읍,1,701201,비주거용 건물 임대업(점포  자기땅),149,29316560,1,2
(재)서울기독교청년회유지재단,1,서울특별시 종로구 종로2가,1,701201,비주거용 건물 임대업(점포  자기땅),148,37373700,0,1
깨끗한나라(주),1,서울특별시 용산구 한남동,1,210101,신문용지 제조업,148,46296700,5,1
이화공영(주),1,서울특별시 마포구 서교동,1,451101,아파트 건설업,148,51950820,1,5
동서울농업협동조합,1,서울특별시 중랑구 상봉동,1,659201,국내은행,148,60618980,0,1
아세아손해사정(주),1,서울특별시 영등포구 여의도동,1,749904,손해 사정업,148,31671040,7,4
주식회사 안연케어,1,서울특별시 서대문구 충정로2가,1,513311,의약품 도매업,148,33204680,17,6
(주)초록마을,1,서울특별시 중랑구 상봉동,1,729000,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,148,41490740,0,0
(유)와이번스안전관리시스템,1,서울특별시 송파구 오금동,1,749200,경비 및 경호 서비스업,148,23245680,9,10
(주)정진넥스텍,1,경기도 오산시 가장동,1,321000,기타 반도체 소자 제조업,148,45579440,3,2
아이티사이언스 주식회사,1,경기도 안양시 동안구 호계동,1,722000,응용 소프트웨어 개발 및 공급업,148,43883620,3,0
(주)해커스어학원,1,서울특별시 서초구 서초동,1,809005,일반 교과학원,148,29152480,4,7
(주)한일관,1,서울특별시 강남구 신사동,1,552101,한식 일반 음식점업,148,28132580,6,1
(주)써포트라인,1,서울특별시 영등포구 여의도동,1,749100,고용 알선업,148,27611260,3,0
중국은행서울지점,1,서울특별시 종로구 서린동,1,659900,기타 금융 투자업,148,52655440,1,0
(주)피앤피,1,경상북도 포항시 남구 대잠동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,148,51005400,0,2
한국에이브이엘(주),1,서울특별시 강남구 역삼동,1,519111,상품 종합 도매업,148,52492320,7,2
(주)화영,1,부산광역시 강서구 지사동,1,343000,그 외 자동차용 신품 부품 제조업,148,39506000,0,3
（주）유베이스인터내셔날,1,서울특별시 성동구 성수동1가,1,181201,가죽의복 제조업,148,47777200,1,5
(주)정민기전,1,경상남도 창원시  성산구 신촌동,1,293001,주방용 전기 기기 제조업,148,34617580,15,14
제이에스오토모티브(주),1,인천광역시 부평구 청천동,1,321000,기타 반도체 소자 제조업,148,29646020,0,4
(재)한국의학연구소 광주분사무소,1,광주광역시 서구 치평동,1,851907,그 외 기타 보건업,148,38738200,3,1
비아이피(주),1,부산광역시 금정구 구서동,1,351103,선박 구성 부분품 제조업,148,36256120,6,3
(주)익스피다이터스코리아,1,서울특별시 구로구 구로동,1,630909,그 외 기타 분류 안된 운송관련 서비스업,148,46264680,10,5
태림포장(주)구미공장,1,경상북도 구미시 공단동,1,210200,골판지 제조업,148,48985120,11,5
동부산농업협동조합,1,부산광역시 기장군 장안읍,1,659201,국내은행,148,60076040,0,0
평택항만주식회사,1,경기도 평택시 포승읍,1,630102,수상 화물 취급업,148,32974720,66,21
