ZCRm,Energym,EnergyEntropym,SpectralCentroidm,SpectralEntropym,MFCCs1m,MFCCs2m,ChromaVector1m,ChromaDeviationm,EnergyEntropystd,SpectralCentroidstd,SpectralSpreadstd,SpectralEntropystd,SpectralFluxstd,SpectralRolloffstd,MFCCs1std,ChromaVector1std,BPM,class
0.158350268,0.061856466,3.05463278,0.293341076,1.318713311,-24.05669328,1.474243167,0.010537476,0.041058712,0.249307073,0.096740576,0.029642266,0.788345339,0.011969021,0.249292009,1.561467348,0.013139836,125,TechHouse
0.155026567,0.0794105,3.025522367,0.282642603,1.151826779,-24.96340823,1.500284752,0.00773692,0.048684003,0.234713984,0.124125005,0.032484245,0.944965782,0.029319538,0.295232099,1.792124056,0.010581447,125,TechHouse
0.133127169,0.102136141,3.101669605,0.248237885,1.221061378,-23.32850043,1.123350892,0.005870829,0.035718139,0.2140739,0.069341661,0.029105924,0.556771917,0.010909641,0.164785992,1.292056411,0.005062608,123,TechHouse
0.224277052,0.078543554,3.043850778,0.326288373,1.561324967,-24.44413591,0.829959837,0.007924587,0.033791111,0.242803007,0.079026631,0.03190214,0.477914529,0.01133103,0.193000532,2.012506779,0.010371032,125,TechHouse
0.121003359,0.086818396,3.096745419,0.23590901,0.858681755,-23.7103215,1.899388416,0.024847483,0.040900265,0.198385506,0.088841318,0.035358109,0.609741182,0.014323348,0.18457724,1.460155061,0.020124154,126,TechHouse
0.130986126,0.16771081,2.982243484,0.258050079,0.94494179,-23.6727398,1.710955436,0.00513256,0.055317533,0.340549585,0.113014438,0.045706836,0.745389794,0.023473184,0.249446699,2.05400789,0.005887241,124,TechHouse
0.067536875,0.074430714,3.101920617,0.200066221,0.519634674,-24.67031975,2.767237093,0.008676348,0.051951188,0.134737512,0.083897115,0.035379515,0.508636191,0.020929844,0.171013835,1.404013156,0.008869888,124,TechHouse
0.061907736,0.065031249,2.951732321,0.235379732,0.468023162,-25.53284604,2.502560044,0.006822498,0.067397134,0.220607872,0.117751121,0.052312671,0.584187232,0.037267664,0.242955082,1.977144503,0.010055587,125,TechHouse
0.086548878,0.105108082,3.041845739,0.215880538,0.614447071,-24.3190407,2.220428487,0.006073101,0.05750718,0.253908143,0.068774968,0.032261897,0.428918473,0.00879083,0.12602194,1.424396045,0.007753605,126,TechHouse
0.113487001,0.084484052,3.129298206,0.241590234,0.87925586,-23.99873812,1.91239349,0.007994706,0.051733183,0.161834844,0.078792407,0.040878579,0.418198812,0.013758701,0.144688297,1.284131387,0.009001923,126,TechHouse
0.140044536,0.085600777,3.112561359,0.282796364,1.091446703,-25.08893526,1.471656385,0.011536693,0.045411811,0.142609674,0.059403016,0.026858475,0.48201667,0.016250002,0.126119108,1.438829964,0.012007965,124,TechHouse
0.045791663,0.157276726,3.019566268,0.179822378,0.345971027,-23.40302086,2.854613403,0.006435003,0.073495537,0.158782433,0.097659972,0.042318151,0.523638966,0.024270787,0.190512647,1.048380582,0.008156956,125,Techno
0.127337178,0.070598203,3.065958254,0.275961404,1.01397191,-23.29466819,1.722516351,0.006743464,0.051220428,0.210883501,0.061958866,0.027197531,0.460611164,0.007360858,0.191870537,1.317263642,0.007922638,126,Techno
0.063739015,0.151606233,3.133774693,0.181479552,0.527144026,-22.70166784,2.234760732,0.010177959,0.055286421,0.119706512,0.069722651,0.04422644,0.335835958,0.011924483,0.106048368,1.158006969,0.008215091,127,Techno
0.149960996,0.082915011,3.14442731,0.2929515,1.269256461,-23.31907092,1.066047497,0.004729378,0.046533357,0.161103402,0.064380839,0.019086204,0.56251281,0.004426114,0.195505283,1.29278456,0.004803494,127,Techno
0.047838022,0.092832053,3.082628464,0.131935239,0.485963311,-23.00296838,1.680516113,0.006740378,0.054348632,0.167978561,0.034920146,0.032965242,0.322530545,0.021648519,0.056599837,1.240335655,0.007466399,86,Techno
0.101543704,0.111745058,2.867168632,0.258548562,0.659999846,-24.40090892,2.28582766,0.011210677,0.052021518,0.478579353,0.088970691,0.038433194,0.518845678,0.018252913,0.211206162,1.879078502,0.014787838,127,Techno
0.04911033,0.10011946,3.057100588,0.165904873,0.414200793,-24.09309134,2.545569903,0.011678593,0.054339399,0.185945828,0.080966228,0.045690986,0.461949229,0.016767687,0.14983977,1.481637157,0.011320881,125,Techno
0.08511347,0.104505813,3.127673341,0.206231286,0.663789129,-23.18870611,2.2096906,0.01204154,0.041488161,0.11289306,0.05441535,0.027536585,0.327158652,0.014085451,0.098965816,1.117928173,0.012993131,124,Techno
0.135616383,0.086076036,3.120397768,0.264229153,1.081843718,-22.77992881,1.843272908,0.006845272,0.03771361,0.11908516,0.072189559,0.025521878,0.617853245,0.008447236,0.202643398,0.921103449,0.006628223,125,Techno
0.103297832,0.0790879,3.144067146,0.236588209,0.817962377,-23.61126699,1.760976703,0.003830519,0.045232654,0.097013104,0.089866078,0.046179602,0.497896943,0.007700003,0.204355768,0.826680101,0.003335123,125,Techno
0.053652211,0.126382207,3.108701474,0.161999892,0.440482866,-22.39372248,2.397556574,0.009107707,0.054447152,0.100371582,0.051443473,0.035444314,0.26919307,0.013250128,0.083386709,0.843899775,0.007513935,120,Techno
0.069238227,0.153006512,3.037135175,0.200390646,0.491375133,-23.65166494,2.506786304,0.016499433,0.055236817,0.284142372,0.097978329,0.042299455,0.532702718,0.017367721,0.172866012,1.812885812,0.017934122,127,Techno
0.069238227,0.153006512,3.037135175,0.200390646,0.491375133,-23.65166494,2.506786304,0.016499433,0.055236817,0.284142372,0.097978329,0.042299455,0.532702718,0.017367721,0.172866012,1.812885812,0.017934122,127,Techno
0.090022885,0.078217603,3.025081243,0.215597388,0.72819755,-24.24416833,1.956048311,0.005760292,0.048824477,0.223807556,0.057952998,0.033022172,0.353446936,0.014734075,0.096832936,1.763331895,0.007383775,126,Techno
0.094102489,0.109916037,2.923924076,0.23758284,0.693773882,-23.94954628,2.165168919,0.014910338,0.054154436,0.363641434,0.077888337,0.030074639,0.578460823,0.021253367,0.172570475,1.915111449,0.019405609,123,Techno
0.134465087,0.058806289,3.016157589,0.233861621,1.061339304,-24.04833211,1.797841769,0.017427292,0.037086624,0.226141229,0.070925992,0.034960569,0.529912638,0.009677777,0.173896531,0.78374614,0.012326238,133,Techno
0.085762529,0.090786054,3.183599137,0.224766649,0.93114616,-22.55656704,1.05547378,0.005251126,0.058311855,0.100623376,0.056359912,0.019842773,0.429232689,0.006592689,0.123075111,0.911387954,0.005502166,127,Techno
0.095381145,0.07016631,3.008257044,0.228679107,0.704616406,-24.84463819,2.16850515,0.030700965,0.053582851,0.262246345,0.076892831,0.029374368,0.463195945,0.022513026,0.13732412,1.353527172,0.032485521,129,Techno
0.075898864,0.059688646,3.018678043,0.224265553,0.675755382,-24.45456813,1.470423719,0.011710622,0.058391971,0.202955334,0.060481645,0.024429778,0.482424482,0.013793884,0.119322263,1.692036478,0.019113057,123,Techno
0.124854471,0.102992183,3.078919594,0.274528707,0.89805555,-22.98992032,2.037137488,0.010067238,0.041020006,0.184041456,0.085018464,0.02183767,0.764061564,0.009626957,0.24595845,1.160562332,0.010381388,127,Techno
0.074796104,0.093097773,3.069535908,0.193572474,0.568700289,-23.62527295,2.468590729,0.008504372,0.046542899,0.208763205,0.077938993,0.034640176,0.527414405,0.019384478,0.154898124,0.947685177,0.009473895,124,Techno
0.04736269,0.052199536,3.014353871,0.164750512,0.185039066,-26.80775486,2.559565186,0.052146083,0.067146077,0.270210661,0.057478282,0.039808288,0.164191069,0.024431553,0.021211996,1.451195158,0.029057305,129,Techno
0.060872755,0.123140477,2.995439945,0.172826954,0.520851447,-23.15990175,2.371571728,0.013183748,0.0425326,0.253468226,0.067957859,0.042656981,0.400462514,0.01646714,0.093006505,1.575017089,0.013609932,126,Techno
0.088507041,0.09956704,3.100293261,0.210539442,0.723619963,-23.12181134,1.275079647,0.010046044,0.040246694,0.141864358,0.04201004,0.022001334,0.29991082,0.007363659,0.066539553,1.061626961,0.009413041,126,Techno
0.067100905,0.122407729,3.162336233,0.196277308,0.573138697,-22.28442393,1.890282635,0.00389104,0.054981399,0.082102713,0.068536438,0.039801008,0.324836231,0.009602041,0.088441849,0.821610358,0.004063899,126,Techno
0.083221615,0.135780818,3.026475058,0.201851616,0.720169039,-22.97239958,1.926395212,0.008427258,0.048785975,0.206320994,0.05969098,0.02764346,0.492715298,0.014377584,0.137957091,1.387430153,0.007402607,127,Techno
0.072139949,0.170271946,3.095187799,0.214500503,0.534549619,-22.53717267,1.948062279,0.007905235,0.062388295,0.166498873,0.075823873,0.037082223,0.442526203,0.014509559,0.172079383,1.013614366,0.01475674,133,Techno
0.102086915,0.1445025,3.096721289,0.242734459,0.772261705,-22.72773776,1.468678186,0.006344347,0.058575803,0.121500547,0.051462824,0.018208225,0.426637575,0.009315316,0.144029951,0.812616498,0.007743587,131,Techno
0.056643622,0.127344339,3.109336278,0.175383255,0.413997986,-22.7500401,2.193284819,0.00503112,0.052924711,0.101316077,0.042870197,0.026948302,0.227212166,0.007664904,0.047762724,0.783568691,0.004259389,124,Techno
0.089801378,0.098412785,3.099679774,0.174193251,0.903680512,-23.36136908,1.385260258,0.019212591,0.045703983,0.22210425,0.042459553,0.027346474,0.309829969,0.012020928,0.073005563,1.140155015,0.018248731,126,Techno
0.05720134,0.088546465,3.127932655,0.169384428,0.453978134,-24.92264297,2.605839316,0.026084365,0.05305413,0.102897856,0.048296935,0.033874108,0.170715072,0.012952662,0.036714714,0.854117386,0.016299843,126,Techno
0.117512139,0.142762642,3.120614068,0.224121403,1.070124247,-22.70304467,1.498762579,0.006081103,0.045037026,0.186167726,0.069345679,0.024107128,0.668432714,0.022171727,0.162235798,1.356038729,0.006855773,126,Techno
0.109667331,0.078233005,3.069663668,0.242585402,0.84606396,-23.57049676,2.138003203,0.014500587,0.04224249,0.210491483,0.072429006,0.03481546,0.388704876,0.012125462,0.127305987,1.105355575,0.010959641,124,Techno
0.076317461,0.087617091,3.058583227,0.208191283,0.492490714,-23.12372172,2.985929634,0.03034342,0.037260866,0.198208124,0.096005236,0.043200364,0.527908048,0.010276299,0.222822165,1.084690014,0.031292596,125,Techno
0.15583795,0.081499664,3.136358695,0.297330766,1.141447152,-23.21406414,1.721887689,0.00781046,0.043342152,0.184995312,0.054928523,0.023749696,0.549805539,0.004220328,0.178318002,1.248486393,0.008545251,125,Techno
0.080483789,0.149294149,3.139440417,0.192798465,0.712972949,-22.21333986,2.17318199,0.008617296,0.047561329,0.103783242,0.053171246,0.032675489,0.298359514,0.018273996,0.068639333,1.043961591,0.011661918,126,Techno
0.103290011,0.104589771,3.016367737,0.218840275,0.807097294,-23.74798211,1.860767841,0.006893945,0.054657693,0.18453634,0.057431206,0.030777887,0.317101045,0.011618907,0.127496773,1.280910893,0.006113894,126,Techno
0.099325907,0.099887449,3.008880346,0.21892995,0.762433327,-23.19990686,2.003128821,0.011422941,0.045869752,0.210583536,0.054185687,0.028430189,0.370277747,0.012649433,0.115212263,1.260196434,0.012084833,126,Techno
0.088584909,0.105981643,3.079305715,0.211700501,0.72661816,-22.69888472,1.87610054,0.007934671,0.041478774,0.201635838,0.050654121,0.02629259,0.335242908,0.012038169,0.096519511,1.119324757,0.009050429,128,Techno
0.0931569,0.090474876,3.110484373,0.259843691,0.683252621,-23.56425697,2.40233591,0.015978778,0.044359032,0.176823635,0.062961157,0.02647388,0.362901437,0.007743416,0.114040756,1.057353131,0.013769598,126,Techno
0.111547187,0.128900225,2.989105212,0.271625053,0.822925439,-23.23955357,1.994708549,0.006060539,0.055273219,0.215288165,0.077714402,0.024607145,0.570176654,0.019219978,0.210942289,1.213840476,0.006052002,128,Techno
0.122403425,0.092662793,3.100716784,0.284641198,0.947051801,-23.52349666,1.931915077,0.005145861,0.046894218,0.132257963,0.066990166,0.026434505,0.498981355,0.013147081,0.185512603,1.018902366,0.006565345,126,Techno
0.113460136,0.125952759,3.047997388,0.281935612,0.880688579,-23.73231455,1.7344659,0.003567572,0.052364257,0.157050614,0.072950325,0.024347036,0.551552563,0.014386023,0.19768825,1.469429337,0.004091744,129,Techno
0.075477601,0.120111914,3.126514088,0.180320813,0.735336378,-22.98065749,1.87459664,0.005305036,0.046261958,0.153783522,0.040699869,0.03235375,0.253368637,0.017802091,0.045785408,0.842255877,0.006142983,131,Techno
0.040044695,0.152470012,3.048860303,0.157445466,0.274822212,-23.33237219,2.412678458,0.007892191,0.059739911,0.175296979,0.056003652,0.037464697,0.220730531,0.014873318,0.039846824,0.987988702,0.014220077,129,Techno
0.062891613,0.105357072,3.03979611,0.179843476,0.544061644,-22.93455683,2.278051329,0.011740758,0.046127327,0.266541963,0.064824792,0.035384122,0.414045971,0.011641689,0.114832194,1.351974683,0.010524951,129,Techno
0.047322114,0.120146395,2.959901239,0.192912403,0.324302308,-24.10773511,2.48454445,0.004931796,0.067762696,0.182937118,0.085831379,0.031285391,0.401830577,0.01185357,0.169714914,1.23520704,0.007164215,130,Techno
0.151102103,0.029422866,3.123103073,0.279399461,1.311917873,-25.68738008,1.873016172,0.011310185,0.029784175,0.169460398,0.05636364,0.018667898,0.495766334,0.005747192,0.151388857,0.770597795,0.009380222,126,Techno
0.098429192,0.166834958,3.039570654,0.227449491,0.709095924,-22.88942714,1.909264357,0.007484008,0.060499833,0.246536436,0.08727084,0.033141267,0.587580496,0.024929566,0.175902505,1.017947559,0.0078492,126,Techno
0.116276606,0.04932748,3.058832867,0.229403409,1.018420869,-24.04397544,1.269213658,0.007141863,0.041398182,0.237777473,0.075497064,0.028901268,0.651428114,0.011464824,0.17233486,1.419981721,0.006959623,126,Techno
0.072844211,0.066483105,3.074269325,0.226666673,0.547803186,-24.06033419,2.591688711,0.010463066,0.054468461,0.150951417,0.063648321,0.032240143,0.358689231,0.01365538,0.111709306,1.321799204,0.012617706,124,Techno
0.084172696,0.090484346,3.04835988,0.214124593,0.629865802,-23.09555216,2.216476713,0.007828975,0.047735633,0.174295808,0.062333832,0.034964881,0.402854612,0.007605205,0.113880264,1.149854498,0.00696459,122,Techno
0.125580046,0.06884844,3.005403389,0.256518251,1.018258883,-25.37075002,1.850200873,0.018024236,0.037678192,0.262310359,0.093352184,0.034072542,0.614901239,0.012875397,0.177500526,2.051263105,0.01809471,126,Techno
0.096116113,0.132056149,3.049494005,0.276961783,0.769409247,-24.11146089,1.256581762,0.004998498,0.069428082,0.159165864,0.089150159,0.036384162,0.698021209,0.015938852,0.215692675,1.338203647,0.008354617,131,Techno
0.05479704,0.150454372,2.919212541,0.199397084,0.322498176,-23.97821837,2.871874796,0.015976586,0.059583041,0.279148044,0.066240942,0.03381419,0.283322784,0.017174136,0.077595219,1.305048733,0.012571111,126,Techno
0.158667415,0.079022745,3.122555802,0.324383281,1.213364561,-23.57050305,2.308969693,0.007927646,0.035980845,0.14275244,0.100923088,0.035175244,0.688223719,0.007883098,0.275464438,0.919098143,0.008716421,123,Techno
0.106764336,0.087829251,3.193930225,0.26418768,0.849163744,-23.86764791,2.023024594,0.003236017,0.047984025,0.112396745,0.075157536,0.026161725,0.47969078,0.014616834,0.168533125,1.123318186,0.003492514,125,Techno
0.083835809,0.128743686,3.204172322,0.236600849,0.627252552,-23.43552499,2.176122732,0.009766858,0.059559868,0.08134184,0.051661403,0.023186647,0.32392858,0.005875992,0.131439937,1.120972529,0.006337647,124,Techno
0.126816832,0.095213526,3.030001215,0.259412902,0.89917411,-24.4655817,1.784596506,0.005402407,0.050946254,0.20908494,0.109535148,0.034393906,0.68757679,0.020935761,0.225646579,1.69099858,0.006740273,126,Techno
0.058333771,0.089424575,3.133458951,0.16436522,0.338304645,-23.16501022,3.007154429,0.015312827,0.038739968,0.151261626,0.068578687,0.044278498,0.355991379,0.010515297,0.100954258,1.373983635,0.019535707,126,Techno
0.163585845,0.093576407,3.069768524,0.313400445,1.373467371,-23.48061405,0.951885839,0.010105071,0.041450167,0.216628348,0.07207371,0.019194934,0.800996649,0.009880259,0.234088661,1.253098662,0.012859893,125,Techno
0.063258649,0.09774755,3.014594993,0.212280102,0.453853799,-23.51525945,2.207507881,0.004151436,0.058079615,0.159929551,0.078843538,0.043368856,0.402230776,0.010993914,0.146977424,1.196466492,0.004726522,125,Techno
0.114659809,0.104024556,3.10809052,0.275505201,0.779172674,-23.43205949,2.412536023,0.030373241,0.0527582,0.151625903,0.071514225,0.022082019,0.453444026,0.010426964,0.194839685,0.810133077,0.019416305,126,Techno
0.127471443,0.057434591,3.188864706,0.242885563,1.225654623,-24.50679342,1.185701122,0.013302829,0.040610506,0.125154721,0.056062078,0.022714621,0.409725652,0.009166535,0.133830028,0.919382075,0.009220953,129,Techno
0.145404906,0.134023315,3.15093518,0.284816728,1.091390441,-23.43466982,1.531812841,0.00637109,0.053813686,0.090835045,0.07442205,0.022918373,0.542576448,0.012486574,0.204007086,1.399235999,0.008162848,128,Techno
0.101748913,0.123764567,3.063669176,0.244374939,0.748973838,-23.6830424,1.866171647,0.00241064,0.052744825,0.149621357,0.084957129,0.027357136,0.597121765,0.01324308,0.187764016,1.419728263,0.002543022,127,Techno
0.070622871,0.123203493,3.099561957,0.178314072,0.619296918,-23.11948042,2.115439032,0.016569847,0.052566032,0.125376366,0.04402483,0.027373896,0.243618455,0.016537635,0.055809878,0.859749263,0.014791146,129,Techno
0.086618966,0.094230738,3.061941217,0.22512119,0.705298821,-24.17786311,2.318668289,0.00677895,0.04989006,0.238597575,0.075585261,0.031363343,0.4976836,0.021361737,0.170393642,1.452055872,0.00703366,125,Techno
0.085880536,0.075299999,3.115613656,0.169831296,0.881036295,-24.04343232,1.627857689,0.009990887,0.040372752,0.162018746,0.037752253,0.028808803,0.236719419,0.011438962,0.044759415,0.84260592,0.010783639,128,Techno
0.070821095,0.125908207,3.150072061,0.179791142,0.6471198,-22.41087851,1.735537168,0.008892978,0.050516098,0.10180449,0.042145263,0.0252404,0.329262477,0.015341839,0.073809189,0.773939564,0.009424172,126,Techno
0.123490862,0.101077074,3.035164775,0.246478775,0.724577561,-23.9822571,1.926282698,0.007087579,0.053515557,0.226902702,0.064628795,0.032681627,0.320413329,0.011763685,0.072179998,0.964141844,0.009206675,125,Techno
0.134065236,0.093027079,3.048054874,0.253923742,1.058698256,-23.97452962,1.834889108,0.007189121,0.039662947,0.250068616,0.117552349,0.041265896,0.675736097,0.012675522,0.258636351,1.632213537,0.007943823,127,Techno
0.036398852,0.195016981,3.081618199,0.158009753,0.234629387,-23.52137574,2.673766744,0.006108324,0.069157787,0.117123747,0.06636369,0.041964248,0.274039994,0.033387678,0.081567241,1.444572565,0.008172625,125,Techno
0.073552552,0.137227707,3.020339269,0.204125335,0.657429481,-24.01689043,1.732558194,0.004377219,0.059991461,0.179656787,0.068828517,0.0351787,0.40846824,0.0207046,0.125408083,1.528265721,0.004621954,126,Techno
0.062809386,0.143236224,3.064012684,0.183833239,0.510927558,-24.08636468,2.068612294,0.005440457,0.064920544,0.164358015,0.065630622,0.037522613,0.344652704,0.022426789,0.108069027,1.309767824,0.005929167,126,Techno
0.085831264,0.094650455,3.078121928,0.237828183,0.704130593,-23.89410134,2.056632616,0.007323322,0.052103331,0.163148421,0.100939203,0.034091126,0.693184633,0.015262322,0.235554379,1.421968242,0.0077496,125,Techno
0.075202085,0.066178192,3.085467138,0.190251884,0.62259124,-24.56392882,1.624536541,0.00462968,0.051419861,0.20720363,0.045943007,0.027507979,0.31303659,0.006499028,0.100997419,1.138163025,0.004399356,123,Techno
0.073917419,0.08281841,3.030388669,0.222629262,0.573635374,-24.19975208,2.418280303,0.009635589,0.058070173,0.190973468,0.096217068,0.041855168,0.537608407,0.017863369,0.199486675,1.632463917,0.010230551,127,Techno
0.056821648,0.093534757,3.099094934,0.195425272,0.472856415,-23.59891877,1.705828001,0.006121536,0.063909605,0.121230903,0.035352467,0.025206592,0.280577186,0.013849473,0.055981189,1.077347083,0.006107244,130,Techno
0.097937084,0.1028961,3.021325364,0.235315591,0.550002488,-24.24544562,2.879027876,0.005945416,0.051646691,0.194178044,0.107736662,0.043801942,0.506881429,0.012089007,0.214693012,1.324057387,0.0082351,126,Techno
0.091906243,0.094946171,3.074410511,0.240871331,0.747462426,-23.06909931,2.118213241,0.008273809,0.045249967,0.182527901,0.081815686,0.028425036,0.515287531,0.014964233,0.200592115,1.319401392,0.008764477,126,Techno
0.090397344,0.081840859,3.057261533,0.192035097,0.72613779,-23.22137875,1.648999488,0.006126165,0.047847883,0.221015006,0.061463182,0.033088733,0.48985129,0.00978978,0.134843602,1.42540358,0.005095739,126,Techno
0.081350137,0.065917448,3.085460227,0.187023445,0.658919284,-23.95005017,1.966657582,0.010016643,0.043248876,0.159155762,0.055968381,0.034365709,0.358519844,0.00856349,0.104660808,1.038707721,0.010121475,126,Techno
0.059948399,0.140755853,3.172840729,0.166411525,0.496076878,-22.08068901,2.446982217,0.016802593,0.052394353,0.089046614,0.061155297,0.04308248,0.294355694,0.007459983,0.078517202,0.662967631,0.013166951,125,Techno
0.08650287,0.067805713,3.147580215,0.236231427,0.817525143,-24.65350674,1.386999807,0.011577017,0.053081095,0.164469729,0.075917073,0.028435589,0.569648615,0.016832985,0.149959261,1.334275299,0.015161778,128,Techno
0.116355888,0.099937173,3.049766532,0.221672031,0.900091837,-23.95572788,1.972411264,0.009552244,0.05048961,0.264429327,0.051661447,0.02669887,0.381753205,0.016717372,0.097578469,1.59475563,0.011864633,129,Techno
0.102931651,0.065751383,3.132921893,0.235585636,0.724111133,-23.24045224,2.545670481,0.037278003,0.042842873,0.139878395,0.080660482,0.035653449,0.49824844,0.007966862,0.194714494,0.859696978,0.031037371,126,Techno
0.07163821,0.111103891,3.087195676,0.212627722,0.56260198,-23.31741407,1.986161484,0.006282545,0.052071466,0.159455625,0.060816629,0.029789812,0.312573006,0.010274196,0.095037063,1.237639579,0.006889099,129,Techno
0.04727115,0.125521515,2.936957218,0.160462212,0.375007816,-23.75763044,2.294665457,0.005356299,0.059095477,0.193305194,0.03599136,0.029728935,0.177585406,0.011401157,0.030764502,1.21369638,0.007877859,126,Techno
0.138075927,0.064129159,3.155850221,0.22664387,1.320487041,-22.72338498,0.27897548,0.008240661,0.02866132,0.104013351,0.037947623,0.017874328,0.345252533,0.010796291,0.095625312,0.827979347,0.006838732,126,Techno
0.053306707,0.095401138,3.027644227,0.178172414,0.387780121,-24.03460802,2.422985788,0.00800542,0.057260201,0.188947337,0.05443277,0.035130918,0.303018987,0.016483476,0.063116899,1.424434144,0.009349713,127,Techno
0.107205758,0.11753783,3.12324822,0.24821163,0.989364688,-23.19077048,1.130399586,0.006963353,0.051544036,0.159473337,0.068302343,0.027837147,0.590475012,0.013817275,0.173222639,1.329940094,0.009176693,128,Techno
0.095324052,0.136434045,3.150918148,0.230338236,0.929138294,-22.28259855,1.53242038,0.009016354,0.049555495,0.144045313,0.055867625,0.03043951,0.370633445,0.007069284,0.127931773,1.082822805,0.008369332,129,Techno
0.08252794,0.066064303,3.116040455,0.208284309,0.687226726,-23.37378655,2.266307657,0.01360151,0.043111156,0.213490815,0.08166133,0.043679592,0.485086636,0.008601112,0.132797163,1.0007243,0.017114391,126,Techno
0.034122708,0.114180972,3.068299892,0.149298587,0.192962246,-23.48913822,2.808913375,0.002675975,0.054498025,0.18446332,0.037699276,0.02714464,0.141855449,0.00808272,0.019607261,0.939893343,0.002485467,122,Techno
0.06026465,0.087632439,3.010465196,0.223915867,0.387129637,-24.41797493,2.449766825,0.008276768,0.07419545,0.215553166,0.096713694,0.042799943,0.362498297,0.018974693,0.155971051,1.435822479,0.011477486,124,Techno
0.148050833,0.126558313,3.127682515,0.262641847,1.201328564,-22.50203762,1.536700567,0.008266214,0.041822357,0.142123076,0.100389858,0.027198694,0.954645517,0.01850094,0.26801403,1.050143628,0.009481205,125,Techno
0.048725762,0.162827074,3.044410968,0.157924287,0.344007179,-23.08961541,2.709892034,0.011297641,0.049344655,0.202949803,0.045408357,0.031800545,0.267961692,0.022910715,0.058640935,1.458697237,0.013864042,126,Techno
0.141110262,0.09744281,3.041796046,0.259077499,1.067240896,-23.9848493,1.929290144,0.009843083,0.047974571,0.225564231,0.07489912,0.033732834,0.471660315,0.012926937,0.153857122,1.771812632,0.00925792,128,Techno
0.163826914,0.106579926,3.146805598,0.285601315,1.469581032,-22.51465263,1.058171576,0.00430464,0.035648648,0.130017301,0.073550996,0.025350332,0.655199681,0.009365916,0.195694809,1.099998625,0.00452297,127,Techno
0.160218164,0.046700738,3.249240157,0.250259762,1.536285983,-22.1049389,1.027763217,0.018837289,0.025482007,0.03934846,0.017477365,0.012955711,0.213858834,0.000800087,0.045554941,0.327361124,0.011943015,139,Trance
0.135253447,0.082017462,3.205623345,0.255652473,1.247910032,-22.29422271,1.486338498,0.008290962,0.033643018,0.090884849,0.033497984,0.015905623,0.317023892,0.008780286,0.080072934,0.723209698,0.009623347,141,Trance
0.139607213,0.069078375,3.216941921,0.266524323,1.25150838,-21.91715287,1.334963505,0.007917121,0.034469514,0.055957884,0.018906464,0.007459992,0.305089937,0.003186214,0.083260046,0.38515217,0.005871491,134,Trance
0.119769777,0.117850553,3.227290245,0.262239161,1.001741558,-21.58044084,1.513499264,0.004135277,0.040823803,0.056121328,0.034319339,0.013071119,0.374297087,0.004385376,0.109659123,0.478061376,0.003894092,135,Trance
0.141568082,0.105558311,3.238575901,0.275548537,1.305425627,-21.47585067,1.255227189,0.009460159,0.043092673,0.047361345,0.016777218,0.006780325,0.262096215,0.002264947,0.075245585,0.358215151,0.007632401,138,Trance
0.146133286,0.091905601,3.245007037,0.292682512,1.318375715,-21.67299156,1.120562885,0.00716096,0.039824886,0.041932584,0.022448647,0.008628706,0.32594426,0.001876632,0.106814161,0.365194404,0.006773324,139,Trance
0.113163566,0.079588544,3.200602571,0.221902048,0.991902724,-21.61249638,1.900121329,0.011377965,0.027468839,0.066807866,0.020988036,0.012489942,0.283462018,0.002298911,0.075052723,0.375822395,0.009490313,134,Trance
0.148088165,0.101199624,3.240798134,0.286512155,1.352426637,-21.56604878,1.149465892,0.010050853,0.037032555,0.044066376,0.027712179,0.010009504,0.347662826,0.003197719,0.110455341,0.345651535,0.009137115,138,Trance
0.14232878,0.093674324,3.193688606,0.274214206,1.240250243,-21.95908152,1.578407304,0.013147194,0.034718183,0.090268263,0.038182645,0.016722411,0.434788622,0.007038625,0.126683247,0.718952372,0.010476395,138,Trance
0.137071453,0.111015288,3.239803906,0.270321849,1.225914191,-21.52570428,1.310377604,0.024654278,0.030883607,0.053346061,0.025234119,0.012345567,0.308108285,0.002416548,0.092272339,0.41761798,0.019165731,111,Trance
0.110508983,0.107007319,3.18343326,0.23376485,0.967091582,-21.64036592,1.730077933,0.012477049,0.034247046,0.104501513,0.029911141,0.012875956,0.358621097,0.004031377,0.085129668,0.619104623,0.011297355,129,Trance
0.114448809,0.045442599,3.191745016,0.250244459,0.870282692,-23.27135189,1.778685781,0.01353766,0.040059107,0.084331324,0.043028486,0.01997564,0.384322026,0.005338875,0.124852917,0.779663346,0.0144289,133,Trance
0.169253053,0.098680194,3.215424941,0.302226785,1.595331788,-21.62608871,0.678457493,0.012117667,0.03513137,0.074938031,0.028512808,0.012431499,0.39616699,0.003410147,0.118451109,0.646008979,0.011213636,136,Trance
0.157307189,0.064314651,3.178987091,0.274789973,1.407728466,-22.80577271,0.897638473,0.011462274,0.031672992,0.107379758,0.045476868,0.017985909,0.455981492,0.005774389,0.134068978,0.794442232,0.011247593,131,Trance
0.122972327,0.12238955,3.21691766,0.241336291,1.134109292,-20.93193627,1.485561216,0.010474915,0.02670244,0.073270819,0.03632598,0.019916394,0.340088905,0.004521302,0.090757741,0.532542559,0.010374543,131,Trance
